country,year_month,Conflict,Economic,Governance,Political,Social,push_factor_index
Iraq,2012-02-01,149,2,5,54,10,220
Iraq,2012-02-01,80,4,-1,21,43,147
Iraq,2012-02-01,145,0,-1,40,19,203
Iraq,2012-02-01,113,4,1,20,19,157
Iraq,2012-02-01,125,0,0,37,13,175
Iraq,2012-02-01,88,0,-2,16,2,104
Iraq,2012-02-01,55,2,0,3,4,64
Iraq,2012-02-01,100,6,-1,46,27,178
Iraq,2012-02-01,114,0,0,23,15,152
Iraq,2012-02-01,123,0,-2,14,27,162
Iraq,2012-02-01,168,0,6,30,21,225
Iraq,2012-02-01,124,2,3,38,21,188
Iraq,2012-02-01,65,2,0,9,9,85
Iraq,2012-02-01,65,0,0,13,29,107
Iraq,2012-02-01,157,2,1,40,14,214
Iraq,2012-02-01,161,12,0,38,9,220
Iraq,2012-02-01,125,0,3,43,9,180
Morocco,2012-02-01,14,0,-9,0,1,6
Morocco,2012-02-01,9,0,0,-7,0,2
Morocco,2012-02-01,11,0,0,16,0,27
Morocco,2012-02-01,18,0,0,-1,2,19
Morocco,2012-02-01,12,0,0,2,2,16
Morocco,2012-02-01,13,0,0,-6,0,7
Morocco,2012-02-01,5,0,0,6,0,11
Morocco,2012-02-01,0,0,0,10,0,10
Morocco,2012-02-01,29,0,-12,30,3,50
Morocco,2012-02-01,7,0,-24,0,1,-16
Morocco,2012-02-01,5,0,-10,3,1,-1
Morocco,2012-02-01,15,0,1,-2,1,15
Morocco,2012-02-01,7,0,0,3,0,10
Morocco,2012-02-01,7,0,0,12,9,28
Morocco,2012-02-01,28,0,0,25,0,53
Morocco,2012-02-01,27,0,0,3,1,31
Morocco,2012-02-01,51,0,0,96,2,149
Morocco,2012-02-01,52,0,0,100,5,157
Morocco,2012-02-01,4,0,0,7,0,11
Morocco,2012-02-01,7,0,0,9,1,17
Morocco,2012-02-01,4,0,-2,14,0,16
Morocco,2012-02-01,22,0,0,41,0,63
Morocco,2012-02-01,17,0,0,9,0,26
Morocco,2012-02-01,23,2,0,2,0,27
Morocco,2012-02-01,26,0,0,6,0,32
Morocco,2012-02-01,25,6,-1,-4,0,26
Morocco,2012-02-01,3,0,0,2,4,9
Morocco,2012-02-01,1,0,0,1,0,2
Morocco,2012-02-01,15,4,-4,3,2,20
Nigeria,2012-02-01,29,0,-2,5,1,33
Nigeria,2012-02-01,1,0,1,11,5,18
Nigeria,2012-02-01,2,0,0,0,0,2
Nigeria,2012-02-01,49,0,0,1,1,51
Nigeria,2012-02-01,21,0,0,6,2,29
Nigeria,2012-02-01,16,0,-2,6,10,30
Nigeria,2012-02-01,14,0,3,22,3,42
Nigeria,2012-02-01,45,4,3,11,0,63
Nigeria,2012-02-01,41,0,4,7,5,57
Nigeria,2012-02-01,27,0,1,26,11,65
Nigeria,2012-02-01,9,4,-2,17,4,32
Nigeria,2012-02-01,11,2,0,10,0,23
Nigeria,2012-02-01,50,2,0,-2,1,51
Nigeria,2012-02-01,33,0,-2,4,3,38
Nigeria,2012-02-01,23,0,0,13,3,39
Nigeria,2012-02-01,165,0,0,147,19,331
Nigeria,2012-02-01,101,0,-3,83,22,203
Nigeria,2012-02-01,26,0,0,21,6,53
Nigeria,2012-02-01,11,0,0,6,1,18
Nigeria,2012-02-01,22,2,0,25,1,50
Nigeria,2012-02-01,38,4,-3,15,4,58
Nigeria,2012-02-01,31,0,0,30,4,65
Nigeria,2012-02-01,74,0,0,93,5,172
Nigeria,2012-02-01,35,0,-6,78,1,108
Nigeria,2012-02-01,42,0,0,10,3,55
Nigeria,2012-02-01,74,0,1,16,8,99
Nigeria,2012-02-01,65,2,-4,72,5,140
Nigeria,2012-02-01,41,2,-1,30,2,74
Nigeria,2012-02-01,75,0,0,38,11,124
Pakistan,2012-02-01,129,0,1,10,3,143
Pakistan,2012-02-01,94,0,-3,93,12,196
Pakistan,2012-02-01,3,14,0,36,0,53
Pakistan,2012-02-01,52,0,2,63,4,121
Pakistan,2012-02-01,40,2,0,42,7,91
Pakistan,2012-02-01,39,0,-10,2,7,38
Pakistan,2012-02-01,74,0,-3,7,5,83
Pakistan,2012-02-01,75,0,-7,54,5,127
Pakistan,2012-02-01,95,0,-2,75,4,172
Pakistan,2012-02-01,123,14,6,42,18,203
Pakistan,2012-02-01,45,0,3,13,9,70
Pakistan,2012-02-01,111,0,1,116,1,229
Pakistan,2012-02-01,128,2,5,170,28,333
Pakistan,2012-02-01,75,0,-1,84,13,171
Pakistan,2012-02-01,110,0,-12,80,17,195
Pakistan,2012-02-01,99,4,-6,79,16,192
Pakistan,2012-02-01,112,0,-2,50,22,182
Pakistan,2012-02-01,71,2,0,19,11,103
Pakistan,2012-02-01,25,2,0,15,5,47
Pakistan,2012-02-01,108,2,-1,-1,18,126
Pakistan,2012-02-01,113,2,-4,42,11,164
Pakistan,2012-02-01,139,2,1,30,20,192
Pakistan,2012-02-01,121,0,-1,27,8,155
Pakistan,2012-02-01,46,0,0,31,13,90
Pakistan,2012-02-01,89,2,-1,12,19,121
Pakistan,2012-02-01,79,0,0,20,34,133
Pakistan,2012-02-01,99,0,-2,31,23,151
Pakistan,2012-02-01,127,0,1,9,12,149
Pakistan,2012-02-01,188,0,0,209,30,427
Sierra Leone,2012-02-01,37,0,0,0,1,38
Sierra Leone,2012-02-01,7,0,0,9,0,16
Sierra Leone,2012-02-01,1,0,0,3,0,4
Sierra Leone,2012-02-01,2,0,0,0,0,2
Sierra Leone,2012-02-01,0,0,0,0,0,0
Sierra Leone,2012-02-01,6,0,0,0,0,6
Sierra Leone,2012-02-01,8,0,0,0,0,8
Sierra Leone,2012-02-01,12,0,0,3,0,15
Sierra Leone,2012-02-01,0,0,0,3,2,5
Sierra Leone,2012-02-01,0,0,0,-2,0,-2
Sierra Leone,2012-02-01,0,0,0,0,0,0
Sierra Leone,2012-02-01,2,0,0,0,0,2
Sierra Leone,2012-02-01,9,0,0,7,0,16
Sierra Leone,2012-02-01,3,0,0,0,0,3
Sierra Leone,2012-02-01,-2,0,0,0,0,-2
Sierra Leone,2012-02-01,5,0,1,3,0,9
Sierra Leone,2012-02-01,3,0,0,0,0,3
Sierra Leone,2012-02-01,0,0,0,3,0,3
Sierra Leone,2012-02-01,0,0,0,-2,0,-2
Sierra Leone,2012-02-01,3,0,0,0,0,3
Sierra Leone,2012-02-01,4,0,0,0,4,8
Sierra Leone,2012-02-01,1,0,0,3,0,4
Sierra Leone,2012-02-01,0,0,0,0,0,0
Sierra Leone,2012-02-01,0,0,0,0,0,0
Sierra Leone,2012-02-01,4,0,0,0,1,5
Sierra Leone,2012-02-01,1,0,0,0,0,1
Sierra Leone,2012-02-01,3,0,0,-2,0,1
Somalia,2012-02-01,89,0,-2,58,4,149
Somalia,2012-02-01,79,0,0,87,12,178
Somalia,2012-02-01,18,0,-2,18,3,37
Somalia,2012-02-01,59,2,0,4,13,78
Somalia,2012-02-01,31,0,0,3,11,45
Somalia,2012-02-01,103,6,0,67,8,184
Somalia,2012-02-01,76,2,0,33,8,119
Somalia,2012-02-01,139,8,-1,6,4,156
Somalia,2012-02-01,58,4,1,37,1,101
Somalia,2012-02-01,100,2,0,17,14,133
Somalia,2012-02-01,33,0,0,28,7,68
Somalia,2012-02-01,63,0,-1,27,16,105
Somalia,2012-02-01,76,0,0,40,10,126
Somalia,2012-02-01,84,4,-1,12,11,110
Somalia,2012-02-01,94,1,1,48,13,157
Somalia,2012-02-01,136,0,-5,37,11,179
Somalia,2012-02-01,100,0,1,22,14,137
Somalia,2012-02-01,41,0,-4,32,10,79
Somalia,2012-02-01,80,2,-1,13,17,111
Somalia,2012-02-01,74,2,0,55,9,140
Somalia,2012-02-01,68,0,-1,27,15,109
Somalia,2012-02-01,125,2,0,57,12,196
Somalia,2012-02-01,136,4,-4,28,16,180
Somalia,2012-02-01,77,2,-4,57,10,142
Somalia,2012-02-01,54,0,-2,42,2,96
Somalia,2012-02-01,54,0,1,22,13,90
Somalia,2012-02-01,76,0,0,12,16,104
Somalia,2012-02-01,173,0,-1,50,9,231
Somalia,2012-02-01,82,6,0,31,14,133
Syria,2012-02-01,289,0,-29,54,22,336
Syria,2012-02-01,245,0,-30,5,71,291
Syria,2012-02-01,87,0,-10,22,20,119
Syria,2012-02-01,607,0,-58,206,322,1077
Syria,2012-02-01,463,0,-23,83,140,663
Syria,2012-02-01,464,0,-31,34,84,551
Syria,2012-02-01,331,2,-4,173,43,545
Syria,2012-02-01,470,0,-15,63,76,594
Syria,2012-02-01,356,10,-11,141,89,585
Syria,2012-02-01,354,8,-4,71,79,508
Syria,2012-02-01,288,2,-10,26,36,342
Syria,2012-02-01,424,8,-9,19,74,516
Syria,2012-02-01,514,4,-11,50,40,597
Syria,2012-02-01,343,6,-1,82,49,479
Syria,2012-02-01,366,6,-36,105,73,514
Syria,2012-02-01,488,12,-46,75,54,583
Syria,2012-02-01,446,4,-8,80,53,575
Syria,2012-02-01,183,0,-4,41,15,235
Syria,2012-02-01,148,4,0,41,17,210
Syria,2012-02-01,229,2,-8,44,31,298
Syria,2012-02-01,380,0,-9,38,62,471
Syria,2012-02-01,785,4,-17,49,57,878
Syria,2012-02-01,511,8,-16,48,89,640
Syria,2012-02-01,574,8,-21,26,63,650
Syria,2012-02-01,380,8,-8,22,56,458
Syria,2012-02-01,352,2,-4,47,42,439
Syria,2012-02-01,331,2,-15,135,45,498
Syria,2012-02-01,538,10,-8,74,79,693
Syria,2012-02-01,303,0,0,45,41,389
Yemen,2012-02-01,71,0,-5,-9,10,67
Yemen,2012-02-01,27,0,0,34,6,67
Yemen,2012-02-01,1,0,0,9,0,10
Yemen,2012-02-01,8,0,-2,12,0,18
Yemen,2012-02-01,15,0,-2,14,4,31
Yemen,2012-02-01,45,0,0,18,3,66
Yemen,2012-02-01,41,0,0,12,6,59
Yemen,2012-02-01,54,0,0,3,8,65
Yemen,2012-02-01,42,0,0,11,12,65
Yemen,2012-02-01,24,0,0,-2,3,25
Yemen,2012-02-01,29,0,1,-4,3,29
Yemen,2012-02-01,40,0,0,0,14,54
Yemen,2012-02-01,37,0,0,-6,6,37
Yemen,2012-02-01,46,0,2,6,9,63
Yemen,2012-02-01,54,0,0,6,3,63
Yemen,2012-02-01,66,0,0,61,1,128
Yemen,2012-02-01,41,0,-1,27,1,68
Yemen,2012-02-01,15,0,0,19,0,34
Yemen,2012-02-01,37,0,-3,12,5,51
Yemen,2012-02-01,41,2,-3,7,15,62
Yemen,2012-02-01,30,0,-2,0,14,42
Yemen,2012-02-01,39,0,1,23,7,70
Yemen,2012-02-01,14,0,2,12,6,34
Yemen,2012-02-01,30,0,-18,9,7,28
Yemen,2012-02-01,97,0,-4,6,31,130
Yemen,2012-02-01,21,0,-2,-1,19,37
Yemen,2012-02-01,35,0,-8,13,5,45
Yemen,2012-02-01,16,2,0,28,3,49
Yemen,2012-02-01,28,0,-4,14,0,38
Afghanistan,2009-01-01,93,0,2,7,7,109
Afghanistan,2009-01-01,302,2,-1,68,44,415
Afghanistan,2009-01-01,114,0,0,110,9,233
Afghanistan,2009-01-01,145,0,0,17,27,189
Afghanistan,2009-01-01,288,0,0,68,32,388
Afghanistan,2009-01-01,263,2,1,34,20,320
Afghanistan,2009-01-01,140,0,0,14,10,164
Afghanistan,2009-01-01,94,0,0,-6,3,91
Afghanistan,2009-01-01,209,0,1,1,13,224
Afghanistan,2009-01-01,68,2,-7,22,2,87
Afghanistan,2009-01-01,235,0,-3,53,13,298
Afghanistan,2009-01-01,131,6,0,29,16,182
Afghanistan,2009-01-01,131,0,0,81,4,216
Afghanistan,2009-01-01,67,4,0,21,5,97
Afghanistan,2009-01-01,211,0,0,87,30,328
Afghanistan,2009-01-01,136,4,0,77,81,298
Afghanistan,2009-01-01,90,0,4,22,63,179
Afghanistan,2009-01-01,212,0,0,44,48,304
Afghanistan,2009-01-01,167,2,0,45,14,228
Afghanistan,2009-01-01,420,0,0,47,25,492
Afghanistan,2009-01-01,290,2,0,103,16,411
Afghanistan,2009-01-01,225,6,2,158,20,411
Afghanistan,2009-01-01,304,10,-1,51,26,390
Afghanistan,2009-01-01,242,2,1,37,23,305
Afghanistan,2009-01-01,166,0,1,41,28,236
Afghanistan,2009-01-01,82,0,-3,44,17,140
Afghanistan,2009-01-01,251,0,2,37,15,305
Afghanistan,2009-01-01,193,0,-6,-12,21,196
Afghanistan,2009-01-01,284,8,-2,29,30,349
Afghanistan,2009-01-01,146,2,0,18,5,171
Afghanistan,2009-01-01,125,2,-2,21,6,152
Albania,2009-01-01,0,0,0,0,0,0
Albania,2009-01-01,7,0,0,0,0,7
Albania,2009-01-01,23,0,-7,-2,18,32
Albania,2009-01-01,22,0,-2,-4,14,30
Albania,2009-01-01,37,0,-2,-4,17,48
Albania,2009-01-01,22,0,0,-12,1,11
Albania,2009-01-01,7,0,-2,-6,0,-1
Albania,2009-01-01,9,0,0,5,4,18
Albania,2009-01-01,19,0,0,9,2,30
Albania,2009-01-01,3,0,0,4,2,9
Albania,2009-01-01,5,0,0,0,0,5
Albania,2009-01-01,8,0,0,6,0,14
Albania,2009-01-01,2,0,0,1,4,7
Albania,2009-01-01,10,0,-2,0,1,9
Albania,2009-01-01,0,0,-4,15,5,16
Albania,2009-01-01,7,0,0,0,1,8
Albania,2009-01-01,0,0,0,0,0,0
Albania,2009-01-01,2,0,0,0,0,2
Albania,2009-01-01,3,0,2,0,0,5
Albania,2009-01-01,0,0,0,0,1,1
Albania,2009-01-01,18,0,-6,12,0,24
Albania,2009-01-01,14,0,0,-8,3,9
Albania,2009-01-01,2,0,0,10,9,21
Albania,2009-01-01,14,0,0,2,4,20
Albania,2009-01-01,0,0,0,3,6,9
Albania,2009-01-01,22,0,0,-3,3,22
Albania,2009-01-01,18,0,0,10,8,36
Albania,2009-01-01,25,0,0,3,3,31
Albania,2009-01-01,-2,0,-2,19,3,18
Albania,2009-01-01,4,0,0,21,0,25
Albania,2009-01-01,11,0,0,0,0,11
Algeria,2009-01-01,2,0,0,0,0,2
Algeria,2009-01-01,6,0,0,1,1,8
Algeria,2009-01-01,0,0,0,12,0,12
Algeria,2009-01-01,9,0,0,0,4,13
Algeria,2009-01-01,13,0,0,3,4,20
Algeria,2009-01-01,6,0,0,9,2,17
Algeria,2009-01-01,12,0,0,0,2,14
Algeria,2009-01-01,5,0,0,15,0,20
Algeria,2009-01-01,18,0,0,24,0,42
Algeria,2009-01-01,11,0,0,0,16,27
Algeria,2009-01-01,0,0,0,-4,6,2
Algeria,2009-01-01,16,0,0,9,0,25
Algeria,2009-01-01,11,0,0,12,0,23
Algeria,2009-01-01,18,0,0,9,0,27
Algeria,2009-01-01,13,0,0,-4,1,10
Algeria,2009-01-01,7,0,0,-2,1,6
Algeria,2009-01-01,13,0,0,0,0,13
Algeria,2009-01-01,13,0,0,-2,1,12
Algeria,2009-01-01,5,0,0,4,1,10
Algeria,2009-01-01,-1,0,0,4,2,5
Algeria,2009-01-01,4,0,0,-3,2,3
Algeria,2009-01-01,3,0,0,16,0,19
Algeria,2009-01-01,8,0,0,7,0,15
Algeria,2009-01-01,-2,0,0,-4,0,-6
Algeria,2009-01-01,2,0,0,0,0,2
Algeria,2009-01-01,10,0,0,9,0,19
Algeria,2009-01-01,-2,0,0,12,1,11
Algeria,2009-01-01,-3,0,0,0,3,0
Algeria,2009-01-01,13,0,0,13,0,26
Algeria,2009-01-01,1,0,0,0,0,1
Algeria,2009-01-01,6,0,0,0,0,6
Bangladesh,2009-01-01,21,0,-6,5,3,23
Bangladesh,2009-01-01,31,24,-1,3,4,61
Bangladesh,2009-01-01,24,0,0,1,3,28
Bangladesh,2009-01-01,22,0,0,3,2,27
Bangladesh,2009-01-01,37,2,0,24,3,66
Bangladesh,2009-01-01,22,0,1,18,5,46
Bangladesh,2009-01-01,13,0,-5,6,1,15
Bangladesh,2009-01-01,4,0,0,-3,1,2
Bangladesh,2009-01-01,21,0,0,-10,3,14
Bangladesh,2009-01-01,6,0,0,4,0,10
Bangladesh,2009-01-01,14,0,0,6,2,22
Bangladesh,2009-01-01,19,0,-4,14,0,29
Bangladesh,2009-01-01,17,0,0,4,2,23
Bangladesh,2009-01-01,8,0,0,3,0,11
Bangladesh,2009-01-01,20,0,0,13,2,35
Bangladesh,2009-01-01,9,0,0,12,2,23
Bangladesh,2009-01-01,18,0,0,24,5,47
Bangladesh,2009-01-01,16,0,1,43,0,60
Bangladesh,2009-01-01,31,0,0,18,6,55
Bangladesh,2009-01-01,14,0,0,10,1,25
Bangladesh,2009-01-01,14,2,0,-4,0,12
Bangladesh,2009-01-01,18,0,1,15,0,34
Bangladesh,2009-01-01,24,0,0,19,4,47
Bangladesh,2009-01-01,3,0,0,5,2,10
Bangladesh,2009-01-01,-4,0,0,11,0,7
Bangladesh,2009-01-01,32,0,1,9,2,44
Bangladesh,2009-01-01,34,2,1,18,2,57
Bangladesh,2009-01-01,11,0,-5,9,2,17
Bangladesh,2009-01-01,23,4,0,36,4,67
Bangladesh,2009-01-01,13,0,1,1,0,15
Bangladesh,2009-01-01,20,0,0,9,0,29
Cameroon,2009-01-01,0,0,0,3,0,3
Cameroon,2009-01-01,0,0,0,3,0,3
Cameroon,2009-01-01,2,0,0,0,0,2
Cameroon,2009-01-01,3,0,0,-4,0,-1
Cameroon,2009-01-01,0,0,0,0,0,0
Cameroon,2009-01-01,3,0,0,-2,0,1
Cameroon,2009-01-01,0,0,0,0,0,0
Cameroon,2009-01-01,-1,0,0,3,0,2
Cameroon,2009-01-01,5,0,0,0,0,5
Cameroon,2009-01-01,2,0,0,0,0,2
Cameroon,2009-01-01,4,0,-6,0,0,-2
Cameroon,2009-01-01,0,0,0,0,0,0
Cameroon,2009-01-01,-1,0,1,0,0,0
Cameroon,2009-01-01,7,0,0,0,0,7
Cameroon,2009-01-01,3,0,0,3,0,6
Cameroon,2009-01-01,5,0,0,0,0,5
Cameroon,2009-01-01,-1,0,0,0,0,-1
Cameroon,2009-01-01,0,0,0,0,0,0
Cameroon,2009-01-01,-1,0,0,3,0,2
Cameroon,2009-01-01,0,0,0,0,0,0
Cameroon,2009-01-01,2,0,0,0,0,2
Cameroon,2009-01-01,2,0,0,0,0,2
Cameroon,2009-01-01,0,0,0,0,0,0
Cameroon,2009-01-01,0,0,0,0,0,0
Cameroon,2009-01-01,3,0,1,12,1,17
Cameroon,2009-01-01,-2,0,0,0,0,-2
Cameroon,2009-01-01,6,0,0,6,4,16
Cameroon,2009-01-01,6,0,0,13,7,26
Cameroon,2009-01-01,7,0,0,11,3,21
Cameroon,2009-01-01,0,0,0,0,0,0
China,2009-01-01,85,0,0,25,4,114
China,2009-01-01,49,0,0,-5,1,45
China,2009-01-01,106,0,0,15,13,134
China,2009-01-01,39,0,0,0,13,52
China,2009-01-01,91,0,0,21,17,129
China,2009-01-01,57,2,-8,16,12,79
China,2009-01-01,39,0,-9,12,3,45
China,2009-01-01,50,0,-6,0,7,51
China,2009-01-01,59,0,7,19,8,93
China,2009-01-01,40,0,0,21,3,64
China,2009-01-01,87,2,0,26,15,130
China,2009-01-01,39,2,0,26,18,85
China,2009-01-01,78,0,0,49,7,134
China,2009-01-01,43,2,0,8,5,58
China,2009-01-01,42,0,2,46,6,96
China,2009-01-01,95,0,0,49,8,152
China,2009-01-01,64,0,-2,30,22,114
China,2009-01-01,91,2,-2,20,6,117
China,2009-01-01,77,0,-2,17,12,104
China,2009-01-01,72,4,9,47,6,138
China,2009-01-01,88,8,-2,65,11,170
China,2009-01-01,56,0,0,103,6,165
China,2009-01-01,98,0,-4,46,14,154
China,2009-01-01,56,0,-4,22,5,79
China,2009-01-01,18,0,1,23,3,45
China,2009-01-01,167,0,1,44,12,224
China,2009-01-01,59,2,3,35,11,110
China,2009-01-01,52,0,-2,47,4,101
China,2009-01-01,83,2,1,53,12,151
China,2009-01-01,115,0,1,17,14,147
China,2009-01-01,136,2,1,20,16,175
Egypt,2009-01-01,207,2,2,19,18,248
Egypt,2009-01-01,147,0,0,42,21,210
Egypt,2009-01-01,136,0,4,10,20,170
Egypt,2009-01-01,172,0,3,4,16,195
Egypt,2009-01-01,145,0,0,16,12,173
Egypt,2009-01-01,254,4,3,47,14,322
Egypt,2009-01-01,269,8,0,17,47,341
Egypt,2009-01-01,193,4,1,18,22,238
Egypt,2009-01-01,178,4,0,10,24,216
Egypt,2009-01-01,85,0,4,-1,21,109
Egypt,2009-01-01,148,0,0,10,19,177
Egypt,2009-01-01,229,0,-12,23,27,267
Egypt,2009-01-01,165,0,-1,18,10,192
Egypt,2009-01-01,42,0,-3,7,4,50
Egypt,2009-01-01,267,4,4,73,11,359
Egypt,2009-01-01,118,0,7,34,5,164
Egypt,2009-01-01,175,0,0,1,30,206
Egypt,2009-01-01,181,0,-2,-4,20,195
Egypt,2009-01-01,121,0,6,12,12,151
Egypt,2009-01-01,53,0,6,10,2,71
Egypt,2009-01-01,56,0,0,8,4,68
Egypt,2009-01-01,119,0,-1,11,4,133
Egypt,2009-01-01,47,0,0,13,4,64
Egypt,2009-01-01,30,0,-1,15,6,50
Egypt,2009-01-01,94,0,-4,46,3,139
Egypt,2009-01-01,31,2,-2,43,6,80
Egypt,2009-01-01,224,0,7,25,9,265
Egypt,2009-01-01,159,0,-2,-6,4,155
Egypt,2009-01-01,91,8,0,18,28,145
Egypt,2009-01-01,33,4,-2,10,8,53
Egypt,2009-01-01,28,0,0,42,4,74
Eritrea,2009-01-01,0,0,0,0,0,0
Eritrea,2009-01-01,0,0,0,0,0,0
Eritrea,2009-01-01,0,0,0,0,0,0
Eritrea,2009-01-01,-3,0,0,0,0,-3
Eritrea,2009-01-01,3,0,0,0,0,3
Eritrea,2009-01-01,0,0,0,0,0,0
Eritrea,2009-01-01,0,0,0,-8,0,-8
Eritrea,2009-01-01,11,0,0,13,0,24
Eritrea,2009-01-01,6,0,0,0,0,6
Eritrea,2009-01-01,0,0,0,0,0,0
Eritrea,2009-01-01,0,0,0,0,0,0
Eritrea,2009-01-01,23,0,0,0,0,23
Eritrea,2009-01-01,-10,0,0,0,0,-10
Eritrea,2009-01-01,6,0,0,0,0,6
Eritrea,2009-01-01,-3,0,0,0,0,-3
Eritrea,2009-01-01,5,0,0,6,0,11
Eritrea,2009-01-01,2,0,0,0,0,2
Eritrea,2009-01-01,0,0,0,-2,0,-2
Eritrea,2009-01-01,0,0,0,9,0,9
Eritrea,2009-01-01,7,0,0,0,0,7
Eritrea,2009-01-01,16,0,0,12,1,29
Eritrea,2009-01-01,0,0,0,0,0,0
Eritrea,2009-01-01,15,0,0,0,0,15
Eritrea,2009-01-01,-2,0,0,6,2,6
Eritrea,2009-01-01,10,0,0,3,1,14
Eritrea,2009-01-01,-4,0,0,3,0,-1
Eritrea,2009-01-01,10,0,0,0,0,10
Eritrea,2009-01-01,0,0,0,6,0,6
Eritrea,2009-01-01,0,0,0,0,0,0
Georgia,2009-01-01,1,0,0,0,0,1
Georgia,2009-01-01,0,0,0,0,2,2
Georgia,2009-01-01,4,0,0,0,0,4
Georgia,2009-01-01,10,0,0,16,0,26
Georgia,2009-01-01,12,0,0,13,0,25
Georgia,2009-01-01,4,0,0,6,0,10
Georgia,2009-01-01,0,0,0,12,0,12
Georgia,2009-01-01,-4,0,0,-1,3,-2
Georgia,2009-01-01,5,0,0,3,1,9
Georgia,2009-01-01,7,0,-4,15,0,18
Georgia,2009-01-01,0,0,0,6,0,6
Georgia,2009-01-01,7,0,-4,9,2,14
Georgia,2009-01-01,13,0,0,1,0,14
Georgia,2009-01-01,6,0,0,0,0,6
Georgia,2009-01-01,5,2,1,3,0,11
Georgia,2009-01-01,22,0,-1,21,0,42
Georgia,2009-01-01,5,0,0,4,3,12
Georgia,2009-01-01,4,0,0,3,1,8
Georgia,2009-01-01,5,0,0,9,0,14
Georgia,2009-01-01,-3,0,0,6,1,4
Georgia,2009-01-01,5,0,0,0,1,6
Georgia,2009-01-01,11,2,-1,0,0,12
