country,year_month,Conflict,Economic,Governance,Other,Political,Social,Unknown,push_factor_index
Somalia,04/07/2006,0,0,0,0,4,0,0,4
Somalia,05/07/2006,5,0,0,0,0,0,0,5
Somalia,06/07/2006,10,0,0,0,6,0,0,16
Somalia,07/07/2006,4,0,-2,0,0,0,0,2
Somalia,08/07/2006,5,0,0,0,0,0,0,5
Somalia,09/07/2006,-1,0,0,0,0,0,0,-1
Somalia,10/07/2006,11,0,1,0,6,1,0,19
Somalia,11/07/2006,-1,0,0,0,3,0,0,2
Somalia,12/07/2006,-4,0,0,0,0,0,0,-4
Somalia,13/07/2006,13,0,0,0,0,0,0,13
Somalia,14/07/2006,1,0,0,0,0,2,0,3
Somalia,15/07/2006,1,0,0,0,0,0,0,1
Somalia,16/07/2006,0,0,0,0,0,0,0,0
Somalia,17/07/2006,0,2,0,0,-19,0,0,-17
Somalia,18/07/2006,24,0,0,0,1,0,0,25
Somalia,19/07/2006,5,0,0,0,0,1,0,6
Somalia,20/07/2006,1,0,0,0,9,0,0,10
Somalia,21/07/2006,2,0,2,0,0,0,0,4
Somalia,22/07/2006,4,0,0,0,0,0,0,4
Somalia,23/07/2006,6,0,0,0,0,0,0,6
Somalia,24/07/2006,3,0,0,0,0,4,0,7
Somalia,25/07/2006,4,0,0,0,3,4,0,11
Somalia,26/07/2006,-3,0,0,0,0,5,0,2
Somalia,27/07/2006,1,0,-6,0,3,0,0,-2
Somalia,28/07/2006,8,0,0,0,12,1,0,21
Somalia,29/07/2006,16,0,-4,0,11,0,0,23
Somalia,30/07/2006,5,2,-8,0,1,2,0,2
Somalia,31/07/2006,-6,0,0,0,1,1,0,-4
Syria,01/07/2006,14,0,0,0,7,3,0,24
Syria,02/07/2006,10,0,0,0,5,1,0,16
Syria,03/07/2006,3,0,0,0,9,0,0,12
Syria,04/07/2006,16,0,0,0,3,0,0,19
Syria,05/07/2006,2,0,0,0,7,0,0,9
Syria,06/07/2006,18,0,0,0,7,2,0,27
Syria,07/07/2006,14,0,0,0,13,0,0,27
Syria,08/07/2006,3,0,0,0,0,0,0,3
Syria,09/07/2006,6,0,0,0,0,0,0,6
Syria,10/07/2006,0,0,0,0,0,1,0,1
Syria,11/07/2006,18,0,0,0,6,3,0,27
Syria,12/07/2006,28,0,0,0,9,0,0,37
Syria,13/07/2006,85,0,1,0,4,1,0,91
Syria,14/07/2006,47,0,0,0,6,5,0,58
Syria,15/07/2006,78,0,0,0,3,2,0,83
Syria,16/07/2006,58,0,0,0,0,0,0,58
Syria,17/07/2006,64,6,0,0,3,3,0,76
Syria,18/07/2006,62,0,0,0,4,10,0,76
Syria,19/07/2006,47,0,0,0,6,1,0,54
Syria,20/07/2006,75,4,0,0,5,5,0,89
Syria,21/07/2006,25,0,0,0,0,10,0,35
Syria,22/07/2006,21,0,0,0,0,4,0,25
Syria,23/07/2006,28,0,0,0,-2,0,0,26
Syria,24/07/2006,36,0,0,0,1,2,0,39
Syria,25/07/2006,50,0,0,0,5,3,0,58
Syria,26/07/2006,23,0,-1,0,-3,8,0,27
Syria,27/07/2006,31,2,0,0,0,1,0,34
Syria,28/07/2006,27,0,0,0,9,0,0,36
Syria,29/07/2006,39,0,0,0,-2,0,0,37
Syria,30/07/2006,33,0,-4,0,0,4,0,33
Syria,31/07/2006,68,0,0,0,15,5,0,88
Yemen,01/07/2006,1,0,0,0,0,0,0,1
Yemen,02/07/2006,2,0,0,0,0,0,0,2
Yemen,03/07/2006,2,0,0,0,3,4,0,9
Yemen,04/07/2006,2,0,0,0,3,0,0,5
Yemen,05/07/2006,0,0,0,0,0,0,0,0
Yemen,06/07/2006,6,0,0,0,0,0,0,6
Yemen,08/07/2006,1,0,0,0,3,0,0,4
Yemen,09/07/2006,-2,0,0,0,0,0,0,-2
Yemen,10/07/2006,0,0,0,0,3,0,0,3
Yemen,11/07/2006,0,0,0,0,3,0,0,3
Yemen,12/07/2006,2,0,0,0,3,0,0,5
Yemen,13/07/2006,0,0,0,0,0,0,0,0
Yemen,14/07/2006,0,0,0,0,12,0,0,12
Yemen,15/07/2006,-1,0,0,0,0,0,0,-1
Yemen,16/07/2006,5,0,0,0,0,0,0,5
Yemen,18/07/2006,0,0,0,0,0,0,0,0
Yemen,19/07/2006,0,0,0,0,0,0,0,0
Yemen,20/07/2006,0,0,0,0,0,0,0,0
Yemen,21/07/2006,0,0,0,0,0,0,0,0
Yemen,22/07/2006,0,0,0,0,0,0,0,0
Yemen,23/07/2006,0,0,0,0,0,0,0,0
Yemen,24/07/2006,0,0,0,0,6,0,0,6
Yemen,25/07/2006,3,0,0,0,0,0,0,3
Yemen,26/07/2006,1,0,0,0,0,0,0,1
Yemen,27/07/2006,-1,0,0,0,0,0,0,-1
Yemen,28/07/2006,0,0,0,0,0,0,0,0
Yemen,29/07/2006,0,0,0,0,0,0,0,0
Yemen,30/07/2006,0,0,0,0,0,0,0,0
Yemen,31/07/2006,2,0,0,0,0,0,0,2
Afghanistan,01/09/2011,253,0,1,0,29,10,0,293
Afghanistan,02/09/2011,197,0,-1,0,139,9,0,344
Afghanistan,03/09/2011,172,0,0,0,134,3,0,309
Afghanistan,04/09/2011,116,0,0,0,54,3,0,173
Afghanistan,05/09/2011,191,0,-2,0,72,19,0,280
Afghanistan,06/09/2011,196,4,0,0,47,27,0,274
Afghanistan,07/09/2011,256,4,0,0,113,58,0,431
Afghanistan,08/09/2011,361,2,2,0,100,25,0,490
Afghanistan,09/09/2011,418,12,-2,0,113,23,0,564
Afghanistan,10/09/2011,234,8,-1,0,67,9,0,317
Afghanistan,11/09/2011,515,2,0,0,60,103,0,680
Afghanistan,12/09/2011,308,0,2,0,14,45,0,369
Afghanistan,13/09/2011,204,2,1,0,37,8,0,252
Afghanistan,14/09/2011,178,8,2,0,30,20,0,238
Afghanistan,15/09/2011,248,2,2,0,36,46,0,334
Afghanistan,16/09/2011,183,0,1,0,28,20,0,232
Afghanistan,17/09/2011,165,0,0,0,8,14,0,187
Afghanistan,18/09/2011,205,0,0,0,-8,8,0,205
Afghanistan,19/09/2011,296,4,-7,0,46,47,0,386
Afghanistan,20/09/2011,252,8,-8,0,6,40,0,298
Afghanistan,21/09/2011,267,4,-2,0,23,23,0,315
Afghanistan,22/09/2011,339,0,2,0,75,27,0,443
Afghanistan,23/09/2011,335,0,-2,0,78,14,0,425
Afghanistan,24/09/2011,184,0,-3,0,55,14,0,250
Afghanistan,25/09/2011,89,8,0,0,3,14,0,114
Afghanistan,26/09/2011,173,2,0,0,25,11,0,211
Afghanistan,27/09/2011,171,0,0,0,1,20,0,192
Afghanistan,28/09/2011,203,2,-2,0,30,24,0,257
Afghanistan,29/09/2011,92,4,0,0,34,15,0,145
Afghanistan,30/09/2011,23,0,0,0,5,0,0,28
Albania,01/09/2011,16,0,-2,0,0,0,0,14
Albania,02/09/2011,21,0,-1,0,12,0,0,32
Albania,03/09/2011,15,0,-1,0,3,4,0,21
Albania,04/09/2011,10,0,-2,0,7,2,0,17
Albania,05/09/2011,13,0,-3,0,16,0,0,26
Albania,06/09/2011,10,0,-1,0,22,10,0,41
Albania,07/09/2011,14,0,-2,0,1,0,0,13
Albania,08/09/2011,22,0,-2,0,10,10,0,40
Albania,09/09/2011,21,0,-1,0,6,4,0,30
Albania,10/09/2011,17,0,-1,0,9,2,0,27
Albania,11/09/2011,3,0,-1,0,0,1,0,3
Albania,12/09/2011,28,0,-1,0,3,0,0,30
Albania,13/09/2011,21,0,-8,0,18,4,0,35
Albania,14/09/2011,39,0,-2,0,11,8,0,56
Albania,15/09/2011,74,0,-3,0,6,1,0,78
Albania,16/09/2011,56,0,-3,0,15,7,0,75
Albania,17/09/2011,13,0,0,0,15,14,0,42
Albania,18/09/2011,14,0,0,0,0,2,0,16
Albania,19/09/2011,6,0,0,0,9,0,0,15
Albania,20/09/2011,2,0,0,0,-2,3,0,3
Albania,21/09/2011,5,0,-1,0,9,4,0,17
Albania,22/09/2011,3,0,0,0,4,2,0,9
Albania,23/09/2011,4,0,-1,0,0,0,0,3
Albania,24/09/2011,5,0,0,0,0,2,0,7
Albania,25/09/2011,3,0,-4,0,0,0,0,-1
Albania,26/09/2011,6,0,0,0,12,3,0,21
Albania,27/09/2011,24,0,-1,0,24,13,0,60
Albania,28/09/2011,82,0,0,0,48,7,0,137
Albania,29/09/2011,10,0,0,0,-2,2,0,10
Albania,30/09/2011,4,0,0,0,0,0,0,4
Algeria,01/09/2011,127,0,3,0,-16,1,0,115
Algeria,02/09/2011,24,0,0,0,1,1,0,26
Algeria,03/09/2011,18,0,0,0,12,0,0,30
Algeria,04/09/2011,35,0,0,0,22,3,0,60
Algeria,05/09/2011,47,0,0,0,29,2,0,78
Algeria,06/09/2011,57,0,-2,0,13,0,0,68
Algeria,07/09/2011,48,0,-4,0,10,0,0,54
Algeria,08/09/2011,35,0,-4,0,9,9,0,49
Algeria,09/09/2011,5,0,-2,0,1,8,0,12
Algeria,10/09/2011,11,0,0,0,11,2,0,24
Algeria,11/09/2011,4,0,0,0,9,6,0,19
Algeria,12/09/2011,27,0,0,0,-5,2,0,24
Algeria,13/09/2011,51,0,-2,0,-10,1,0,40
Algeria,14/09/2011,45,0,-4,0,-2,9,0,48
Algeria,15/09/2011,5,0,0,0,1,2,0,8
Algeria,16/09/2011,17,0,-2,0,4,5,0,24
Algeria,17/09/2011,63,0,0,0,3,6,0,72
Algeria,18/09/2011,28,0,0,0,9,6,0,43
Algeria,19/09/2011,4,0,0,0,0,4,0,8
Algeria,20/09/2011,4,0,0,0,7,6,0,17
Algeria,21/09/2011,132,0,1,0,16,0,0,149
Algeria,22/09/2011,65,0,0,0,77,0,0,142
Algeria,23/09/2011,40,0,0,0,29,3,0,72
Algeria,24/09/2011,21,0,0,0,3,6,0,30
Algeria,25/09/2011,108,0,0,0,3,2,0,113
Algeria,26/09/2011,68,0,1,0,30,0,0,99
Algeria,27/09/2011,62,0,0,0,173,4,0,239
Algeria,28/09/2011,70,0,0,0,36,2,0,108
Algeria,29/09/2011,39,0,0,0,74,0,0,113
Algeria,30/09/2011,4,0,0,0,9,0,0,13
Bangladesh,01/09/2011,7,0,0,0,0,2,0,9
Bangladesh,02/09/2011,19,0,0,0,-2,5,0,22
Bangladesh,03/09/2011,26,0,0,0,-2,3,0,27
Bangladesh,04/09/2011,16,0,0,0,9,3,0,28
Bangladesh,05/09/2011,10,0,0,0,6,3,0,19
Bangladesh,06/09/2011,21,0,0,0,-3,0,0,18
Bangladesh,07/09/2011,40,0,0,0,16,10,0,66
Bangladesh,08/09/2011,20,0,0,0,12,7,0,39
Bangladesh,09/09/2011,22,0,1,0,-1,4,0,26
Bangladesh,10/09/2011,36,0,1,0,3,0,0,40
Bangladesh,11/09/2011,16,0,0,0,17,4,0,37
Bangladesh,12/09/2011,24,0,0,0,10,0,0,34
Bangladesh,13/09/2011,26,2,0,0,5,5,0,38
Bangladesh,14/09/2011,27,0,0,0,4,3,0,34
Bangladesh,15/09/2011,1,0,0,0,5,2,0,8
Bangladesh,16/09/2011,21,0,2,0,3,2,0,28
Bangladesh,17/09/2011,31,0,-1,0,15,10,0,55
Bangladesh,18/09/2011,23,2,1,0,-4,7,0,29
Bangladesh,19/09/2011,14,2,0,0,-2,1,0,15
Bangladesh,20/09/2011,10,2,0,0,18,0,0,30
Bangladesh,21/09/2011,24,0,0,0,-2,1,0,23
Bangladesh,22/09/2011,25,0,0,0,-1,2,0,26
Bangladesh,23/09/2011,20,0,0,0,18,1,0,39
Bangladesh,24/09/2011,23,0,-4,0,6,3,0,28
Bangladesh,25/09/2011,15,0,0,0,12,1,0,28
Bangladesh,26/09/2011,41,2,-4,0,28,4,0,71
Bangladesh,27/09/2011,12,0,0,0,9,2,0,23
Bangladesh,28/09/2011,10,10,1,0,3,6,0,30
Bangladesh,29/09/2011,16,0,0,0,8,5,0,29
Bangladesh,30/09/2011,5,0,0,0,0,10,0,15
Cameroon,01/09/2011,4,0,0,0,-2,0,0,2
Cameroon,02/09/2011,3,0,0,0,0,0,0,3
Cameroon,03/09/2011,2,0,0,0,6,4,0,12
Cameroon,04/09/2011,6,0,-4,0,0,0,0,2
Cameroon,05/09/2011,2,0,0,0,0,0,0,2
Cameroon,06/09/2011,4,0,0,0,0,0,0,4
Cameroon,07/09/2011,4,0,0,0,0,0,0,4
Cameroon,08/09/2011,4,0,0,0,0,0,0,4
Cameroon,09/09/2011,1,0,0,0,21,0,0,22
Cameroon,10/09/2011,11,0,0,0,0,0,0,11
Cameroon,11/09/2011,5,0,0,0,0,0,0,5
Cameroon,12/09/2011,14,0,0,0,0,0,0,14
Cameroon,13/09/2011,1,0,0,0,0,0,0,1
Cameroon,14/09/2011,0,0,0,0,3,0,0,3
Cameroon,15/09/2011,2,0,0,0,-2,0,0,0
Cameroon,16/09/2011,0,0,0,0,0,0,0,0
Cameroon,17/09/2011,4,0,0,0,-2,0,0,2
Cameroon,19/09/2011,0,0,0,0,0,0,0,0
Cameroon,20/09/2011,0,0,0,0,0,0,0,0
Cameroon,21/09/2011,0,0,0,0,0,0,0,0
Cameroon,22/09/2011,0,0,0,0,-6,0,0,-6
Cameroon,23/09/2011,0,0,0,0,3,0,0,3
Cameroon,24/09/2011,2,0,0,0,3,0,0,5
Cameroon,26/09/2011,0,0,0,0,3,0,0,3
Cameroon,27/09/2011,-1,0,0,0,0,0,0,-1
Cameroon,28/09/2011,0,0,0,0,0,0,0,0
Cameroon,29/09/2011,6,0,0,0,0,0,0,6
China,01/09/2011,195,4,-2,0,59,40,0,296
China,02/09/2011,123,4,-4,0,32,27,0,182
China,03/09/2011,83,0,-4,0,16,20,0,115
China,04/09/2011,116,0,-3,0,61,14,0,188
China,05/09/2011,175,2,-3,0,84,26,0,284
China,06/09/2011,220,0,0,0,143,21,0,384
China,07/09/2011,207,2,0,0,135,31,0,375
China,08/09/2011,201,6,-3,0,43,24,0,271
China,09/09/2011,110,0,1,0,126,19,0,256
China,10/09/2011,97,0,0,0,19,8,0,124
China,11/09/2011,118,0,-1,0,26,9,0,152
China,12/09/2011,203,6,-3,0,28,26,0,260
China,13/09/2011,157,2,-2,0,58,22,0,237
China,14/09/2011,116,8,-2,0,34,12,0,168
China,15/09/2011,176,2,6,0,32,12,0,228
China,16/09/2011,142,0,-2,0,31,17,0,188
China,17/09/2011,65,0,2,0,10,24,0,101
China,18/09/2011,125,4,0,0,53,5,0,187
China,19/09/2011,236,12,-1,0,81,18,0,346
China,20/09/2011,181,10,-1,0,22,22,0,234
China,21/09/2011,153,8,1,0,72,11,0,245
China,22/09/2011,191,16,-1,0,36,28,0,270
China,23/09/2011,148,6,-5,0,-4,19,0,164
China,24/09/2011,101,4,-2,0,0,4,0,107
China,25/09/2011,85,0,0,0,2,8,0,95
China,26/09/2011,173,2,-4,0,52,34,0,257
China,27/09/2011,146,2,1,0,71,20,0,240
China,28/09/2011,176,0,1,0,68,18,0,263
China,29/09/2011,44,0,2,0,80,2,0,128
China,30/09/2011,6,0,-2,0,0,1,0,5
Egypt,01/09/2011,29,0,0,0,30,7,0,66
Egypt,02/09/2011,27,0,0,0,34,4,0,65
Egypt,03/09/2011,22,0,0,0,23,10,0,55
Egypt,04/09/2011,32,0,0,0,60,12,0,104
Egypt,05/09/2011,90,0,2,0,74,27,0,193
Egypt,06/09/2011,90,0,0,0,34,18,0,142
Egypt,07/09/2011,69,2,-2,0,95,30,0,194
Egypt,08/09/2011,86,4,-2,0,60,29,0,177
Egypt,09/09/2011,55,4,1,0,42,13,0,115
Egypt,10/09/2011,110,0,-1,0,29,24,0,162
Egypt,11/09/2011,59,2,-4,0,55,5,0,117
Egypt,12/09/2011,64,0,-1,0,30,14,0,107
Egypt,13/09/2011,152,0,-8,0,40,18,0,202
Egypt,14/09/2011,51,0,-4,0,34,11,0,92
Egypt,15/09/2011,109,0,0,0,111,14,0,234
Egypt,16/09/2011,96,0,0,0,27,9,0,132
Egypt,17/09/2011,32,0,-4,0,17,7,0,52
Egypt,18/09/2011,49,8,-1,0,30,3,0,89
Egypt,19/09/2011,50,2,0,0,39,15,0,106
Egypt,20/09/2011,78,0,-1,0,49,18,0,144
Egypt,21/09/2011,49,0,-1,0,16,23,0,87
Egypt,22/09/2011,45,0,0,0,-4,21,0,62
Egypt,23/09/2011,91,0,5,0,13,21,0,130
Egypt,24/09/2011,71,0,1,0,21,8,0,101
Egypt,25/09/2011,103,0,-3,0,45,12,0,157
Egypt,26/09/2011,52,0,2,0,27,23,0,104
Egypt,27/09/2011,74,2,0,0,15,22,0,113
Egypt,28/09/2011,76,0,-3,0,75,10,0,158
Egypt,29/09/2011,47,0,1,0,52,8,0,108
Egypt,30/09/2011,0,0,0,0,0,0,0,0
Eritrea,01/09/2011,2,0,0,0,3,0,0,5
Eritrea,04/09/2011,0,0,0,0,0,0,0,0
Eritrea,05/09/2011,4,0,0,0,0,0,0,4
Eritrea,06/09/2011,6,0,2,0,3,0,0,11
Eritrea,07/09/2011,7,0,0,0,-2,2,0,7
Eritrea,08/09/2011,2,0,0,0,1,0,0,3
Eritrea,09/09/2011,0,0,0,0,0,0,0,0
Eritrea,10/09/2011,1,0,0,0,0,0,0,1
Eritrea,11/09/2011,0,0,0,0,0,0,0,0
Eritrea,12/09/2011,5,0,0,0,0,0,0,5
Eritrea,13/09/2011,0,0,0,0,-3,0,0,-3
Eritrea,14/09/2011,0,0,0,0,3,0,0,3
Eritrea,15/09/2011,4,0,0,0,6,0,0,10
Eritrea,16/09/2011,8,0,1,0,-1,0,0,8
Eritrea,17/09/2011,10,0,1,0,-2,0,0,9
Eritrea,18/09/2011,19,0,0,0,-1,1,0,19
Eritrea,19/09/2011,5,0,0,0,0,1,0,6
Eritrea,20/09/2011,0,0,0,0,0,0,0,0
Eritrea,21/09/2011,6,0,0,0,0,0,0,6
Eritrea,22/09/2011,13,0,0,0,-4,4,0,13
Eritrea,23/09/2011,13,0,0,0,7,0,0,20
Eritrea,24/09/2011,8,0,0,0,24,0,0,32
Eritrea,25/09/2011,2,0,3,0,0,4,0,9
Eritrea,26/09/2011,3,0,2,0,3,0,0,8
Eritrea,27/09/2011,0,0,0,0,15,0,0,15
Eritrea,28/09/2011,2,0,0,0,13,0,0,15
Eritrea,29/09/2011,1,0,0,0,-2,0,0,-1
Georgia,01/09/2011,19,0,-12,0,28,3,0,38
Georgia,02/09/2011,8,0,0,0,9,2,0,19
Georgia,03/09/2011,7,2,0,0,15,0,0,24
Georgia,04/09/2011,19,0,1,0,3,1,0,24
Georgia,05/09/2011,12,0,0,0,6,3,0,21
Georgia,06/09/2011,47,0,-2,0,9,3,0,57
Georgia,07/09/2011,21,6,0,0,13,1,0,41
Georgia,08/09/2011,10,4,0,0,16,3,0,33
Georgia,09/09/2011,15,4,0,0,6,0,0,25
Georgia,10/09/2011,12,4,0,0,1,0,0,17
Georgia,11/09/2011,22,0,0,0,1,0,0,23
Georgia,12/09/2011,11,0,1,0,15,6,0,33
Georgia,13/09/2011,48,0,0,0,27,6,0,81
Georgia,14/09/2011,41,0,0,0,13,7,0,61
Georgia,15/09/2011,14,0,0,0,0,1,0,15
Georgia,16/09/2011,55,0,0,0,44,3,0,102
Georgia,17/09/2011,43,0,0,0,28,4,0,75
Georgia,18/09/2011,39,2,0,0,18,4,0,63
Georgia,19/09/2011,34,2,1,0,52,16,0,105
Georgia,20/09/2011,97,0,2,0,64,12,0,175
Georgia,21/09/2011,28,0,1,0,12,8,0,49
Georgia,22/09/2011,147,6,15,0,46,7,0,221
Georgia,23/09/2011,60,2,0,0,45,8,0,115
Georgia,24/09/2011,43,0,0,0,9,9,0,61
Georgia,25/09/2011,20,0,0,0,24,5,0,49
Georgia,26/09/2011,29,0,1,0,31,8,0,69
Georgia,27/09/2011,19,0,0,0,33,3,0,55
Georgia,28/09/2011,35,0,-1,0,19,6,0,59
Georgia,29/09/2011,27,0,-5,0,22,5,0,49
India,01/09/2011,58,0,0,0,18,10,0,86
India,02/09/2011,28,0,-2,0,9,7,0,42
India,03/09/2011,29,0,0,0,-4,7,0,32
India,04/09/2011,32,0,1,0,12,7,0,52
India,05/09/2011,78,0,-3,0,17,10,0,102
India,06/09/2011,69,2,-3,0,20,3,0,91
India,07/09/2011,64,2,1,0,-10,6,0,63
India,08/09/2011,83,2,-1,0,27,9,0,120
India,09/09/2011,49,0,-7,0,34,4,0,80
India,10/09/2011,59,0,1,0,3,0,0,63
India,11/09/2011,58,0,-2,0,12,2,0,70
India,12/09/2011,74,0,0,0,10,1,0,85
India,13/09/2011,61,0,0,0,10,15,0,86
India,14/09/2011,78,2,0,0,32,5,0,117
India,15/09/2011,70,0,-2,0,18,7,0,93
India,16/09/2011,61,2,-2,0,26,11,0,98
India,17/09/2011,56,0,0,0,3,2,0,61
India,18/09/2011,50,0,0,0,6,11,0,67
India,19/09/2011,44,2,0,0,25,11,0,82
India,20/09/2011,60,0,-1,0,-2,12,0,69
India,21/09/2011,47,2,0,0,4,4,0,57
India,22/09/2011,52,4,-1,0,10,13,0,78
India,23/09/2011,87,2,0,0,16,3,0,108
India,24/09/2011,68,6,0,0,0,4,0,78
India,25/09/2011,45,2,2,0,10,3,0,62
India,26/09/2011,46,4,-2,0,13,19,0,80
India,27/09/2011,73,4,0,0,1,3,0,81
India,28/09/2011,40,2,0,0,4,5,0,51
India,29/09/2011,14,0,-2,0,-4,2,0,10
India,30/09/2011,0,0,0,0,0,0,0,0
Iran,01/09/2011,57,0,0,0,5,5,0,67
Iran,02/09/2011,64,0,7,0,21,4,0,96
Iran,03/09/2011,37,0,6,0,19,6,0,68
Iran,04/09/2011,35,0,0,0,7,7,0,49
Iran,05/09/2011,78,0,-3,0,77,9,0,161
Iran,06/09/2011,32,0,9,0,32,13,0,86
Iran,07/09/2011,103,0,1,0,-2,4,0,106
Iran,08/09/2011,73,0,3,0,25,10,0,111
Iran,09/09/2011,127,0,-3,0,4,12,0,140
Iran,10/09/2011,78,4,-6,0,13,7,0,96
Iran,11/09/2011,93,0,-7,0,8,6,0,100
Iran,12/09/2011,101,0,1,0,63,8,0,173
Iran,13/09/2011,85,0,1,0,28,16,0,130
Iran,14/09/2011,132,0,1,0,-9,11,0,135
Iran,15/09/2011,63,0,1,0,31,7,0,102
Iran,16/09/2011,103,0,0,0,36,0,0,139
Iran,17/09/2011,66,0,0,0,18,8,0,92
Iran,18/09/2011,65,0,1,0,-29,6,0,43
Iran,19/09/2011,112,0,1,0,22,9,0,144
Iran,20/09/2011,154,2,0,0,30,12,0,198
Iran,21/09/2011,161,0,-2,0,13,3,0,175
Iran,22/09/2011,214,0,-8,0,61,38,0,305
Iran,23/09/2011,106,0,2,0,50,5,0,163
Iran,24/09/2011,55,0,-1,0,16,5,0,75
Iran,25/09/2011,76,0,0,0,56,4,0,136
Iran,26/09/2011,93,6,3,0,45,7,0,154
Iran,27/09/2011,61,0,2,0,21,9,0,93
Iran,28/09/2011,130,2,2,0,76,21,0,231
Iran,29/09/2011,68,0,0,0,124,8,0,200
Iran,30/09/2011,4,0,0,0,5,2,0,11
Iraq,01/09/2011,176,4,0,0,36,18,0,234
Iraq,02/09/2011,179,0,0,0,21,12,0,212
Iraq,03/09/2011,107,0,1,0,38,11,0,157
Iraq,04/09/2011,191,0,0,0,15,6,0,212
Iraq,05/09/2011,139,2,-2,0,27,5,0,171
Iraq,06/09/2011,144,8,-8,0,27,14,0,185
Iraq,07/09/2011,213,6,0,0,26,21,0,266
Iraq,08/09/2011,251,2,11,0,119,31,0,414
Iraq,09/09/2011,239,0,-5,0,110,87,0,431
Iraq,10/09/2011,284,4,-1,0,30,53,0,370
Iraq,11/09/2011,495,4,-18,0,93,14,0,588
Iraq,12/09/2011,277,2,-10,0,-1,28,0,296
Iraq,13/09/2011,262,8,0,0,74,17,0,361
Iraq,14/09/2011,139,0,-4,0,23,15,0,173
Iraq,15/09/2011,215,2,-6,0,57,23,0,291
Iraq,16/09/2011,215,2,-2,0,52,21,0,288
Iraq,17/09/2011,38,2,0,0,-25,12,0,27
Iraq,18/09/2011,119,0,0,0,-14,15,0,120
Iraq,19/09/2011,97,0,-2,0,30,20,0,145
Iraq,20/09/2011,209,0,-2,0,32,15,0,254
Iraq,21/09/2011,192,0,-10,0,48,17,0,247
Iraq,22/09/2011,130,0,-3,0,48,9,0,184
Iraq,23/09/2011,182,0,0,0,41,6,0,229
Iraq,24/09/2011,109,0,-5,0,45,6,0,155
Iraq,25/09/2011,82,0,1,0,50,6,0,139
Iraq,26/09/2011,115,0,-5,0,24,12,0,146
Iraq,27/09/2011,126,0,1,0,5,5,0,137
Iraq,28/09/2011,72,0,0,0,63,4,0,139
Iraq,29/09/2011,67,0,0,0,59,5,0,131
Iraq,30/09/2011,-1,0,0,0,0,0,0,-1
Morocco,01/09/2011,0,0,0,0,31,2,0,33
Morocco,02/09/2011,5,0,1,0,22,5,0,33
Morocco,03/09/2011,0,0,1,0,6,0,0,7
Morocco,04/09/2011,3,0,0,0,3,0,0,6
Morocco,05/09/2011,10,0,0,0,9,0,0,19
Morocco,06/09/2011,0,0,0,0,0,0,0,0
Morocco,07/09/2011,8,0,0,0,0,1,0,9
Morocco,08/09/2011,2,0,-2,0,4,0,0,4
Morocco,09/09/2011,6,0,0,0,5,0,0,11
Morocco,10/09/2011,13,0,0,0,4,0,0,17
Morocco,11/09/2011,9,0,0,0,6,3,0,18
Morocco,12/09/2011,2,0,0,0,0,1,0,3
Morocco,13/09/2011,6,0,0,0,6,2,0,14
Morocco,14/09/2011,16,0,0,0,9,0,0,25
Morocco,15/09/2011,6,0,-2,0,6,0,0,10
Morocco,16/09/2011,9,0,0,0,3,0,0,12
Morocco,17/09/2011,1,0,0,0,0,3,0,4
Morocco,18/09/2011,9,0,-1,0,2,3,0,13
Morocco,19/09/2011,11,0,0,0,0,8,0,19
Morocco,20/09/2011,12,0,0,0,0,0,0,12
Morocco,21/09/2011,10,0,-1,0,0,7,0,16
Morocco,22/09/2011,35,0,0,0,6,0,0,41
Morocco,23/09/2011,2,0,0,0,0,0,0,2
Morocco,24/09/2011,0,0,0,0,0,0,0,0
Morocco,25/09/2011,4,0,2,0,0,0,0,6
Morocco,26/09/2011,15,0,0,0,6,0,0,21
Morocco,27/09/2011,6,0,0,0,14,2,0,22
Morocco,28/09/2011,1,0,0,0,18,0,0,19
Morocco,29/09/2011,-1,0,0,0,0,0,0,-1
Morocco,30/09/2011,0,0,0,0,0,0,0,0
Nigeria,01/09/2011,16,0,0,0,8,6,0,30
Nigeria,02/09/2011,61,0,0,0,-4,7,0,64
Nigeria,03/09/2011,77,0,0,0,10,10,0,97
Nigeria,04/09/2011,27,0,2,0,31,13,0,73
Nigeria,05/09/2011,69,0,0,0,15,8,0,92
Nigeria,06/09/2011,48,0,0,0,15,3,0,66
Nigeria,07/09/2011,43,0,3,0,25,8,0,79
Nigeria,08/09/2011,46,0,4,0,25,2,0,77
Nigeria,09/09/2011,68,0,0,0,10,2,0,80
Nigeria,10/09/2011,50,0,0,0,9,6,0,65
Nigeria,11/09/2011,84,0,0,0,12,9,0,105
Nigeria,12/09/2011,47,2,0,0,24,12,0,85
Nigeria,13/09/2011,25,0,0,0,22,1,0,48
Nigeria,14/09/2011,44,0,0,0,8,3,0,55
Nigeria,15/09/2011,33,0,1,0,32,1,0,67
Nigeria,16/09/2011,15,0,0,0,6,1,0,22
Nigeria,17/09/2011,41,0,0,0,37,2,0,80
Nigeria,18/09/2011,14,0,0,0,6,2,0,22
Nigeria,19/09/2011,14,0,-4,0,11,4,0,25
Nigeria,20/09/2011,22,0,-3,0,16,4,0,39
Nigeria,21/09/2011,21,0,1,0,32,9,0,63
Nigeria,22/09/2011,46,0,0,0,21,9,0,76
Nigeria,23/09/2011,13,0,0,0,7,12,0,32
